#obs1_mean obs1_lower obs1_upper obs2_mean obs2_lower obs2_upper strehl_set m1 m1_err c1 c1_err m2 m2_err c2 c2_err m1_nc m1_err_nc c1_nc c1_err_nc m2_nc m2_err_nc c2_nc c2_err_nc wBin/wTot psf_e1 psf_e2 psf_size Nobj m1_err_BS m2_err_BS c1_err_BS c2_err_BS m1_err_BS_nc m2_err_BS_nc c1_err_BS_nc c2_err_BS_nc mag_in_avg size_in_avg mag_out_avg
9.396044763008653 3.461176 10.846133966889084 0.25746899004681145 0.08130228461884624 0.3069151138100204 -99 -0.2729396398497852 0.08038128892223284 0.0008992095312242251 0.0022611289547069062 -0.37702312372624514 0.14589311665507504 0.0026306571341918315 0.004151117101690699 -0.3926561161759436 0.07080692874548355 0.0009761461380413453 0.0019918018920666958 -0.46544253723718715 0.12531215060149192 0.00469401728879817 0.003565524008819765 0.0024999835307889275 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 6883 0.10417064633841275 0.17174139937896374 0.0025386212288356458 0.0049643841504270775 0.0889061581779077 0.14310029607895602 0.0022552485850660235 0.004216061037873405 23.248547632794853 0.745742052948386 23.687091091552755
9.267541829412734 3.461176 10.846133966889084 0.33515136067665124 0.3069151138100204 0.3599947029031594 -99 -0.1266710308706629 0.10362396627169726 -0.0020920411167894655 0.0029303636305407915 -0.1824102191053582 0.11898101055219655 -0.0008632485720091844 0.0033677928034589627 -0.25576451402223926 0.08814995987954038 -0.0018144098019860777 0.0024927768826582593 -0.31087799720647163 0.10586637943511108 0.0022319444536435256 0.0029965791816152798 0.0024998612192320573 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 7948 0.09066852878865038 0.15270379663943046 0.002713298304642217 0.003666216329116439 0.07766837712876909 0.1377159432478365 0.002327353301369456 0.003278999148892453 23.532828007427696 0.517724538314191 23.82796479746974
9.257295814242843 3.461176 10.846133966889084 0.38023165257316155 0.3599947029031594 0.39895162644678234 -99 -0.17538571305909373 0.1264245418458076 0.00037082369350088193 0.0035929402627587555 0.013487388142864135 0.11786602161598783 -0.0014269638718318756 0.0033195911920257744 -0.2831518288440895 0.10718002882576723 -0.00010081868166078012 0.0030460180821523675 -0.11988248029059356 0.11049603885506905 0.0020246351171525575 0.0031120233226955897 0.0025000691521713035 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 8712 0.113464034607879 0.09365878759334845 0.0027541294109584666 0.002493219839111398 0.09764501392992678 0.08700215608039413 0.0023346136904986966 0.0023275869916321895 23.642986723560966 0.44041740018329345 23.883253503233806
9.237426619909229 3.461176 10.846133966889084 0.41581042274778096 0.39895162644678234 0.4317880072144331 -99 -0.09115345989329637 0.10380969650156989 -0.0017093115335598261 0.002947424842765107 0.08990165064816234 0.07428558510896058 -0.00491376521945855 0.002094220731016282 -0.20187273376941212 0.09081035246358879 -0.001687779417605462 0.002578340072537133 -0.05695506244680486 0.06364754920031568 -0.0007854783239829754 0.001794318655476093 0.0025001864919516116 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 9518 0.09680100996616117 0.09222412122948444 0.0032285932343859903 0.002411440505076785 0.08496733582928358 0.07565502954415329 0.002797657957219442 0.002059607109670202 23.732675046000868 0.3823971553763201 23.930707123529803
9.208254517832083 3.461176 10.846133966889084 0.44639314703655736 0.4317880072144331 0.46056578974667434 -99 -0.20264739620051034 0.10427230298495892 -0.0019983366292689107 0.002948697698348465 -0.22738073217585092 0.0777038975486525 0.003205360098280841 0.0021994556840644265 -0.30503491672345345 0.09166578514594176 -0.0019191827003380226 0.0025922002751880956 -0.3443829812744959 0.06780595810909622 0.006342149738959796 0.0019192884658006842 0.0024999744798873723 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 10299 0.09023579624032779 0.05333624957476976 0.002979601716682072 0.0019362913542001832 0.07843518114453259 0.04564529713326625 0.0026452802707347895 0.0017443120775160307 23.78607211080094 0.34978088415808434 23.962852516198925
9.205583097987146 3.461176 10.846133966889084 0.4737523451122743 0.46056578974667434 0.48657153194900266 -99 -0.1557443911856701 0.090420886250673 -0.003904533494630806 0.0025502450535610072 -0.09280001406235056 0.129800275698496 -0.00010489581368755245 0.003683718432619168 -0.2675322573637107 0.07877805122717454 -0.004376120601584477 0.002221868739024017 -0.2216669727382501 0.11702317717890844 0.0034271135817804787 0.00332110539483106 0.0024999680008466873 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 11074 0.06299415812641672 0.14229481635274613 0.001257536692343345 0.0030325228542063447 0.05509728592382333 0.12653815010569097 0.0010290096464232819 0.002784177738750537 23.833276122810833 0.32219920684121595 23.994177451133172
9.204689971916574 3.461176 10.846133966889084 0.49856155152965537 0.48657153194900266 0.5104976974925014 -99 -0.04437667112688361 0.13644344361349664 -0.0012407784905617916 0.003882630159585061 -0.006015573032339447 0.09642663564293136 -0.00089929694402404 0.0027122220942963036 -0.17251580922969112 0.12218410290123337 -0.0015476049274385426 0.0034768665939005467 -0.15136415094932454 0.08469920335147745 0.002810110774909691 0.002382359537272496 0.002500025975639309 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 11910 0.14455770573117477 0.08462833784653005 0.0037598849927000075 0.0022821044655899495 0.12981830367981337 0.07489495798459198 0.0033277364954684596 0.0019806765261739787 23.864939049601322 0.30163343451502306 24.013539046813058
9.220519293439219 3.461176 10.846133966889084 0.5216730872347008 0.5104976974925014 0.5329132536876325 -99 0.01720441098325519 0.1299677504524434 -0.006970878102136143 0.0036691625435296663 0.2292053335523682 0.06014451721903638 -0.0009599974740753892 0.0017052680498695514 -0.12079249620239779 0.11263254948535945 -0.006581811191756186 0.0031797683417533647 0.05530081008356351 0.052364440014596045 0.002803966353352775 0.0014846810274008625 0.002499987306266052 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 12772 0.13923162788289636 0.0742265448865484 0.0029593323311694663 0.0014036847688162068 0.11951066008422204 0.0631914063373912 0.002447115585516572 0.0011609479581542893 23.891225898144434 0.28401190744323185 24.028631172863083
9.217128407464308 3.461176 10.846133966889084 0.5437915129643779 0.5329132536876325 0.5545851319245305 -99 0.16213458012883436 0.09580722684625256 0.0022095415584171526 0.0027067359648789697 0.04222888648585033 0.11075543845050231 -0.0032804903207106794 0.0031379432222977677 -0.001369594210336045 0.07960120950646982 0.0013358434323310518 0.0022488777119163837 -0.10621295886089988 0.09787166929757975 0.0006728854940503497 0.002772918295513115 0.0024999938840837544 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 13609 0.1521257519258828 0.11500634846154648 0.0033383270665986306 0.0031051679952056486 0.12208560500017439 0.10684308844956963 0.0027124151381709987 0.0027304172638366524 23.917867416441574 0.2703777181538749 24.05081574409479
9.21612519079143 3.461176 10.846133966889084 0.5653274957779997 0.5545851319245305 0.5758763990465251 -99 -0.1385214662873879 0.0969137068509226 -0.0067765712284021526 0.0027524756008280925 0.04887967945698504 0.11231031170690231 0.0017233376326099127 0.003165178291774361 -0.26493956133204516 0.08041684365799906 -0.006478608930646589 0.00228394313120092 -0.1147716514007913 0.0947651379857665 0.0049264953693292585 0.00267071215572432 0.0024999206610463137 -0.00416952968203382 -0.010654033437425907 1.9990181418784647 14748 0.0854955095573535 0.12056971109707679 0.0021135977696507924 0.002716799684893222 0.07421781544884246 0.09775685861789148 0.001764542900749129 0.00235126612049864 23.939538051308936 0.25844489104468227 24.070777402332876
