0.2005 -0.00930364371466791 0.008857145788758361
0.401 -0.011225338891086999 0.006340011898472746
0.601 -0.015258358860954635 0.006309815005876459
0.801 0.002516640210951521 0.006214801684477706
1.051 0.007553227168841036 0.00810676815205428
1.601 -1 -99
